0,13942,7566,4627,2797,4901,3330,13921,6750,4337,4025,28712,2580,3313,1344,585,582,0,378,864,1467,496,1196,766,2171,1260,401,1507,757,860,2209,846,927,629,565,799,9522,1917,946,444,343,372,1162,569,233,326,878,905,547,1344,6482,1605,1243,123,187,149,672,374,1613,14397,1559,1275,330,775,1869,994,2046,389,1287,1301,1039,28,69816,15889,6565,2807,3763,10511,0,0,0,0,0,1690,0,1443,26403,11223,10100,2423,1147,2032,3514,921,1194,6265,1630,9222,1598,1570,620,943,333,225,1073,1092,2311,1628,1093,0,0,0,463,1055,0,0,0,0,0,0,2321,0,2030,13356,684,668,1774,759,0,0,2320,2139,1176,1904,4923,4429,1062,1249,767,1249,1572,1938,1511,627,0,193,0,2457,1599,766,2681,9192,818,1880,744,1768,688,2185,532,1083,1132,762,726,1942,1253,3431,1837,2558,0,25288,590,558,2624,1181,309,537,2144,1422,1520,1399,847,1193,368,338,354,48,32614,2944,2391,8082,0,3804,725,698,765,0,0,1830,1306,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779,0,39,371,0,158,171,0,0,0,158,0,0,0,0,291,73,0,65982,0,0,0,0,2013,6880,1205,970,0,0,2334,0,0,1149,1816,0,958,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,20,0,14639,86,1110,2556,1039,606,1106,1115,0,350,8988,0,748,716,1171,624,715,0,0,453,580,972,523,148,4425,1186,95,156,196,0,0,0,2381,190,428,229,557,2923,210,0,0,0,77,601,235,103,425,379,362,0,0,157,35,42,54,54,54,0,0,0,460,1511,0,43,34,7,0,0,15631,8017,5612,2913,5166,3587,14672,7275,4352,4400,30576,2700,3518,1393,491,475,0,358,892,1291,558,1107,789,2093,1278,681,1384,816,872,1829,719,950,640,534,732,7342,1859,776,409,195,270,1030,475,226,276,835,904,492,1416,6132,1243,1061,225,407,164,754,355,1187,13195,1581,1416,436,946,1450,920,2462,375,1891,819,1249,28,66438,16072,6038,2869,4162,11672,0,0,0,0,0,1825,0,1444,26182,12432,10661,3311,1552,2282,3512,918,1184,5141,1474,7252,1532,1793,553,735,314,447,994,1555,2086,1890,1235,0,0,0,571,1033,0,0,0,0,0,0,2092,0,2337,13372,917,748,1651,747,0,0,2770,2038,1209,1928,4932,4254,1097,1494,585,1480,1646,2201,1776,627,0,169,0,2258,1632,758,2815,9163,796,1610,778,1710,708,2044,544,1011,1134,914,860,1917,1282,3793,1579,2735,0,23974,504,711,1541,1233,304,536,2390,1458,2093,1692,844,782,425,334,343,52,31659,3934,2000,8432,0,3374,807,760,731,0,0,1990,1328,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551,0,39,362,0,172,185,0,0,0,162,0,0,0,0,258,69,0,59451,0,0,0,0,1858,6311,1204,920,0,0,2293,0,0,740,1704,0,684,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,42,0,13134,161,1176,2548,959,641,1250,954,0,340,9677,0,524,603,1274,581,704,0,0,523,481,879,492,556,5324,1031,96,74,146,0,0,0,2441,259,396,222,512,3430,271,0,0,0,81,614,257,55,520,130,361,0,0,171,110,53,52,56,60,0,0,0,464,1536,0,33,53,6,0,0,14916,7667,4682,2658,5090,3546,15179,6757,3684,4429,28103,3053,3124,1251,456,509,0,278,832,1554,568,1238,695,1745,1037,314,1150,718,859,1799,686,833,505,479,1060,4807,1869,658,493,168,212,920,436,241,251,956,880,420,1136,5727,1608,1195,220,242,190,646,360,1139,12895,1814,1747,1019,1192,1613,1268,3592,429,1737,1088,1219,28,54393,13617,5948,2657,3277,11166,0,0,0,0,0,1757,0,1443,22507,10447,10452,2773,1598,2527,3512,925,436,5401,1458,6244,1727,1351,523,628,341,375,1013,802,1828,1966,1011,0,0,0,541,1053,0,0,0,0,0,0,1787,0,2233,11183,585,795,1610,749,0,0,3767,2214,1518,1971,4910,4127,1132,1012,854,1479,1661,1815,1437,698,0,223,0,2297,1872,771,2513,9137,724,1885,698,1591,613,1757,465,1014,958,1093,854,1939,1333,4765,1818,2856,0,21960,606,688,2098,1330,301,537,2153,1618,2183,2262,730,953,419,334,348,38,31023,2826,2155,7723,0,4068,986,360,753,0,0,2157,1171,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312,0,39,357,0,162,256,0,0,0,168,0,0,0,0,279,70,0,47254,0,0,0,0,2576,5044,1416,3199,0,0,2156,0,0,1001,1747,0,907,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,42,0,11673,95,1069,3058,942,473,1124,870,0,355,7265,0,501,681,1080,779,697,0,0,399,541,1268,406,374,4260,888,103,132,80,0,0,0,2289,247,443,228,456,3295,324,0,0,0,77,601,406,118,552,212,341,0,0,150,35,62,49,58,52,0,0,0,434,1516,0,17,34,6,0,0,19269,11160,7018,4160,6665,3621,25701,10645,5854,6375,33184,4271,3567,1757,573,610,0,529,1186,1612,653,1482,879,2045,1416,552,1775,887,860,1664,568,1062,555,641,801,5402,1787,827,393,203,359,1106,444,224,289,963,910,622,1852,5308,1802,1110,204,360,207,824,328,1415,12893,1163,1196,753,1254,1497,893,3228,384,2326,859,1029,22,56718,15164,5349,3615,4972,11814,0,0,0,0,0,1891,0,1392,24928,10022,10215,2913,1605,2820,3519,905,723,4348,1412,8385,2094,1660,678,682,350,299,1400,1961,1967,2299,1297,0,0,0,592,1072,0,0,0,0,0,0,2011,0,1999,11998,584,917,2059,736,0,0,2622,2426,1895,1968,4908,3970,1177,1746,1193,1444,2098,2439,2124,798,0,257,0,2756,2319,994,2733,9213,824,2225,911,2060,790,2308,525,1356,1204,891,856,2085,1492,5678,2089,2808,0,24076,594,697,2761,1376,291,670,2048,1465,2293,2116,617,1138,402,401,336,51,28627,3856,1869,8904,0,3982,1078,523,728,0,0,2342,1318,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,39,369,0,168,254,0,0,0,168,0,0,0,0,228,57,0,56789,0,0,0,0,2000,6493,1361,1176,0,0,2137,0,0,1132,2769,0,870,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,40,0,12761,90,1235,2770,1062,570,729,1157,0,337,8530,0,388,650,1209,646,696,0,0,522,618,1073,767,186,4310,1117,97,199,246,0,0,0,1907,214,407,212,538,3258,217,0,0,0,66,614,315,152,575,101,382,0,0,159,44,67,52,53,50,0,0,0,494,1546,0,20,34,6,0,0,15294,9110,4898,3032,5434,3577,17731,7204,4537,4848,30731,3066,3586,1446,532,570,0,426,945,1507,593,1187,891,2075,1300,570,1321,733,893,2252,643,1047,763,533,606,5512,1752,695,311,238,317,946,473,196,274,792,750,481,1308,5615,1646,985,190,346,211,751,240,1251,14267,1361,1366,1127,1495,1685,1235,4760,345,2276,813,1175,27,57686,16810,5696,3249,6725,10533,0,0,0,0,0,2208,0,1435,20964,9016,9043,2871,1647,3052,3497,916,1161,6419,1050,7751,1662,1596,584,779,333,358,892,1237,1876,2011,1572,0,0,0,632,1053,0,0,0,0,0,0,2748,0,1127,12226,1009,952,1857,721,0,0,1883,2343,1902,1947,4869,4039,1173,1426,652,1249,1562,2000,1494,663,0,252,0,2262,1997,787,2244,9143,740,1670,771,1879,647,2214,521,1254,1117,974,846,2268,1309,6020,2018,2859,0,24358,611,837,1929,1375,318,655,2140,1142,1490,1884,745,1152,396,392,357,44,31075,4381,1813,8057,0,4526,1122,577,697,0,0,2518,1303,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,43,366,0,158,226,0,0,0,158,0,0,0,0,229,56,0,56179,0,0,0,0,2524,7263,1763,1835,0,0,2083,0,0,653,1356,0,676,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,39,0,12431,93,1211,2780,1210,616,613,928,0,335,7874,0,401,685,918,641,700,0,0,411,710,885,409,203,4565,1112,107,98,103,0,0,0,2316,209,522,209,673,3185,232,0,0,0,83,639,395,93,425,77,381,0,0,155,55,64,55,54,50,0,0,0,601,1525,0,26,28,7,0,0,15294,9110,4898,3032,5434,3577,17731,7204,4537,4848,30731,3066,3493,1446,532,570,0,426,945,1507,551,1187,891,2075,1300,570,1321,733,854,2252,643,1047,763,533,606,5512,1801,695,311,238,317,946,473,196,274,792,750,481,1308,5615,1646,985,190,346,222,751,240,1251,14267,1361,1366,1127,1495,1685,1235,4760,345,2276,813,1175,27,57686,16810,5696,3249,6725,10533,0,0,0,0,0,2208,0,1442,20964,9016,9043,2871,1647,3326,3510,898,1161,6419,1050,7751,1662,1596,584,779,333,358,892,1237,1876,2011,1572,0,0,0,632,1074,0,0,0,0,0,0,2748,0,1127,12226,1009,1014,1857,725,0,0,1883,2386,1816,1995,4947,4039,1162,1426,652,1249,1562,2000,1494,663,0,222,0,2262,1997,787,2244,9149,740,1670,771,1879,647,2214,521,1254,1117,974,829,2268,1309,6020,2018,2859,0,24358,611,837,1929,1375,310,638,2140,1142,1490,1884,745,1129,402,392,357,52,31075,4381,1813,8057,0,4526,1122,577,697,0,0,2518,1318,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,41,370,0,158,211,0,0,0,158,0,0,0,0,208,56,0,56179,0,0,0,0,2524,7263,1763,1835,0,0,2083,0,0,653,1356,0,676,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,37,0,12431,96,1211,2780,1210,616,613,928,0,327,7874,0,401,685,918,641,722,0,0,411,710,885,409,203,4565,1112,107,98,103,0,0,0,2316,196,522,221,673,3185,232,0,0,0,78,639,395,93,425,77,379,0,0,155,55,49,58,61,54,0,0,0,601,1495,0,26,30,9,0,0,12490,7634,4093,2292,4976,3361,14140,6233,4132,4436,26413,2789,3412,1220,437,517,0,290,752,1511,496,1102,636,2024,1413,471,1333,639,895,2296,709,910,475,602,449,5087,1793,607,403,155,306,834,374,220,255,612,795,498,1029,5208,1139,927,181,331,232,610,261,1824,13142,1824,1422,841,1103,1549,982,2646,461,1635,1244,1141,26,56984,13772,5491,2490,3004,9884,0,0,0,0,0,1487,0,1436,23306,9417,9903,4377,1782,3662,3516,929,1249,5396,1486,7099,1812,1337,715,754,306,330,1468,1755,1837,2268,1042,0,0,0,615,1034,0,0,0,0,0,0,2247,0,2003,12186,782,1089,1655,711,0,0,2783,2308,1746,2024,4890,4063,1147,1135,930,1244,1562,1747,1368,675,0,220,0,1951,1279,803,2505,9161,722,1750,735,1607,509,1740,543,1023,1205,774,792,1777,1253,5350,1924,2758,0,22335,584,739,1839,1352,307,630,1925,1233,1627,1376,563,1129,381,459,341,51,29402,3538,1806,6812,0,2651,911,341,674,0,0,1830,1384,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,39,383,0,158,200,0,0,0,174,0,0,0,0,227,52,0,49587,0,0,0,0,2382,7110,1793,1781,0,0,2275,0,0,861,1588,0,651,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,30,0,11719,94,1161,2765,856,439,1008,940,0,336,6792,0,282,555,939,578,712,0,0,517,494,878,487,221,4963,1157,104,110,151,0,0,0,2158,194,372,237,555,2923,210,0,0,0,79,715,363,92,538,136,365,0,0,171,59,42,54,54,54,0,0,0,544,1511,0,51,36,8,0,0,12107,7037,4073,2340,5021,3169,13045,6297,3812,3797,25033,2612,3410,1182,384,446,0,230,786,1399,491,1035,599,1983,1218,338,1039,588,840,1831,844,794,516,536,549,4156,1780,614,291,231,288,807,360,221,283,588,735,480,996,5152,1268,854,178,303,230,648,255,1160,12525,1778,1531,904,1151,1676,1359,2530,309,1278,1165,1065,25,61256,13222,6526,2510,3002,9953,0,0,0,0,0,1606,0,1438,22208,10622,10622,3230,1865,3866,3538,946,726,5005,1161,6814,1260,1209,501,773,348,302,1222,573,1792,2147,1008,0,0,0,640,1058,0,0,0,0,0,0,2081,0,1778,11232,780,1171,1588,692,0,0,2786,2260,1610,2061,4880,4088,1143,1134,875,1245,1576,1777,1265,696,0,195,0,1955,1138,788,2296,9135,739,1806,746,1680,564,1750,535,1028,1290,1266,795,2048,1258,4682,1940,2714,0,21129,596,885,2530,1343,303,636,1653,1539,1698,1722,642,1064,378,381,350,54,27453,3789,1814,7391,0,3883,1040,618,587,0,0,1867,1563,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,0,36,376,0,161,184,0,0,0,161,0,0,0,0,211,56,0,47450,0,0,0,0,1768,5493,1993,4626,0,0,2409,0,0,763,1965,0,650,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,26,0,10163,86,941,2489,915,411,1285,926,0,349,7367,0,412,481,901,591,760,0,0,507,513,699,257,256,4761,1161,111,88,125,0,0,0,2184,183,308,225,489,2958,212,0,0,0,67,708,336,91,500,273,378,0,0,157,60,42,60,53,50,0,0,0,525,1475,0,26,36,8,0,0,13269,6595,4429,2097,4479,2794,12583,6327,3707,3400,25703,2691,3382,1104,423,411,0,249,788,1323,511,1088,551,1942,1164,525,1258,605,875,1917,557,751,530,371,472,4102,1766,573,267,212,297,718,355,227,271,562,716,438,893,4758,1234,896,164,298,229,524,283,1084,11402,1648,1421,622,1308,1177,926,3776,308,1681,1253,1117,26,61964,12324,6313,2538,2969,11186,0,0,0,0,0,1720,0,1423,19679,10751,10309,2626,2010,2581,3480,923,1603,5253,985,5320,1250,1181,475,753,316,309,1240,1192,1659,2162,1060,0,0,0,624,1094,0,0,0,0,0,0,1891,0,1697,10825,725,1210,1494,688,0,0,3316,2242,1478,2055,4942,3967,1146,1014,823,1220,1520,1555,1029,666,0,180,0,1490,1210,791,2022,9192,720,1763,772,1394,533,1609,550,907,1153,819,772,1738,1263,4534,2064,3067,0,19422,599,1033,1993,1304,318,588,1751,1551,1627,1689,585,995,379,288,359,48,27380,3459,1798,7877,0,2998,1100,714,1001,0,0,1824,1735,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,0,43,376,0,166,199,0,0,0,146,0,0,0,0,213,52,0,44669,0,0,0,0,1700,5503,1638,1535,0,0,2629,0,0,1004,1651,0,833,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,29,0,9871,80,919,2391,904,381,1558,892,0,375,5487,0,583,516,890,623,747,0,0,427,590,823,376,169,4799,1014,104,73,313,0,0,0,2468,199,383,362,428,2951,222,0,0,0,68,693,294,88,482,124,375,0,0,168,70,39,54,53,49,0,0,0,563,1522,0,43,36,7,0,0,11817,6108,3707,2017,3696,2563,13054,5748,3373,3146,22501,2719,3281,1116,332,427,0,266,767,1076,498,1085,578,1933,1149,295,1084,501,857,1582,689,734,378,481,605,4156,1783,509,323,185,329,710,382,227,273,533,680,404,908,3775,1378,760,171,281,227,574,258,1366,11040,1438,1400,1142,2272,1443,1563,4077,607,1465,1223,1243,32,53769,9911,6107,2549,3026,10961,0,0,0,0,0,1677,0,1446,19848,9671,10068,2439,2106,2526,3479,914,726,5585,1311,5392,1366,1154,485,715,341,302,1234,1154,1634,1816,1058,0,0,0,585,1053,0,0,0,0,0,0,2204,0,2939,9471,668,1296,1488,667,0,0,3167,2161,1399,2054,4960,3992,1114,869,749,1251,1595,1381,996,700,0,171,0,1500,1237,771,1766,9233,730,1578,754,1322,508,1345,514,876,1124,705,748,1941,1229,3942,1676,2506,0,16625,591,958,2312,1272,334,597,1919,1469,1744,2568,577,957,368,395,363,50,25947,3710,1785,7373,0,2814,1547,532,764,0,0,1857,1816,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,0,36,428,0,155,152,0,0,0,170,0,0,0,0,223,61,0,46039,0,0,0,0,2033,5070,1554,1060,0,0,2575,0,0,1182,2064,0,1144,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,26,0,8756,85,1178,2312,910,415,1221,817,0,348,5020,0,603,579,1011,617,762,0,0,444,564,867,340,108,3384,696,102,196,283,0,0,0,1737,201,339,476,403,2891,251,0,0,0,71,676,269,57,510,288,387,0,0,157,59,41,51,52,54,0,0,0,615,1508,0,17,30,15,0,0,10791,6146,3425,1836,3535,2373,12835,5669,3399,2871,21619,2431,3275,1020,261,422,0,246,771,1195,491,1011,523,1851,877,476,1069,537,835,1927,471,549,349,416,320,4133,1769,447,294,156,207,718,372,212,253,517,553,431,763,3288,1223,769,144,257,202,551,335,752,9494,1380,1107,720,1224,1531,958,2649,550,968,772,1208,23,41393,9389,5905,2499,3008,10692,0,0,0,0,0,1645,0,1438,20384,12021,8106,2124,1879,2489,3516,907,752,9326,704,5290,1275,1125,489,700,334,301,1270,1112,1635,1755,1014,0,0,0,554,1075,0,0,0,0,0,0,1457,0,1155,9174,620,1110,1408,683,0,0,3232,2128,1230,2083,4882,4001,1067,666,743,1274,1572,1349,957,644,0,181,0,1463,1148,764,1637,9206,758,1552,762,1191,468,1347,494,801,1013,623,769,1770,1259,3173,1691,2243,0,14798,571,914,2070,1260,323,588,1556,1531,1621,1328,581,941,399,343,361,49,22894,3058,2663,6896,0,3086,968,368,760,0,0,1812,1501,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,0,35,467,0,151,148,0,0,0,152,0,0,0,0,216,61,0,39668,0,0,0,0,2082,3890,1448,1296,0,0,2443,0,0,1161,1910,0,924,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,25,0,8730,84,1073,2339,906,324,892,739,0,352,5229,0,529,469,784,576,769,0,0,449,553,776,481,138,3330,819,121,52,153,0,0,0,1784,196,343,423,516,2894,236,0,0,0,77,640,235,45,518,318,363,0,0,159,57,42,54,53,56,0,0,0,552,1508,0,49,31,14,0,0,8573,4867,2851,1664,3030,2070,9760,4653,3016,2430,17920,1625,3212,855,276,412,0,189,737,984,505,821,473,1877,862,409,965,506,843,1663,505,550,479,285,260,4121,1758,458,288,165,219,718,382,201,271,450,488,398,675,3226,1304,715,147,292,188,516,239,1149,9400,1201,1280,1114,1781,1338,876,3176,616,1447,674,1330,27,38478,8660,5767,2511,3030,10387,0,0,0,0,0,1557,0,1417,19137,9100,8765,1785,1624,2212,3410,914,1175,4647,1017,5213,1284,1189,485,663,335,304,1049,970,1654,1502,1046,0,0,0,525,1050,0,0,0,0,0,0,1283,0,1422,9834,574,918,1343,685,0,0,2813,2076,1106,2129,4931,4054,1073,703,662,1279,1572,1345,866,673,0,171,0,1129,833,772,1243,9156,728,1568,725,1065,427,1228,481,797,911,599,762,1623,1280,3278,1493,2142,0,14491,543,857,1706,1227,306,540,1631,1533,1484,1336,547,868,375,316,366,49,18396,2817,1671,7724,0,2922,919,384,701,0,0,1837,1427,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,35,268,0,143,176,0,0,0,156,0,0,0,0,212,54,0,48078,0,0,0,0,1624,4047,1361,820,0,0,2308,0,0,1733,2037,0,912,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,20,0,8812,85,845,2347,890,382,1215,620,0,353,5518,0,557,423,818,519,782,0,0,395,569,495,259,136,2846,954,113,193,312,0,0,0,1832,182,367,333,336,2899,213,0,0,0,80,628,382,49,763,347,362,0,0,151,51,42,55,60,51,0,0,0,511,1526,0,72,33,14,0,0,7541,4169,2522,1532,2803,1945,8862,4245,2744,2182,15567,1483,3224,734,276,414,0,188,757,1085,479,878,403,1776,803,365,714,474,867,1247,435,552,329,277,399,4146,1785,451,290,162,233,708,352,208,259,430,529,309,621,3481,1124,715,123,239,166,482,283,1071,9697,1628,1485,1163,1168,1496,1148,3636,365,1349,982,1317,30,36022,8629,5522,2530,2992,10179,0,0,0,0,0,1539,0,1447,16603,10202,12553,1789,1392,2032,3576,937,480,4451,813,5336,1273,1143,476,631,348,275,1378,646,1684,1467,1003,0,0,0,358,1071,0,0,0,0,0,0,1434,0,1692,7434,521,710,1134,665,0,0,2221,2030,1309,2122,4956,3959,1056,665,632,1237,1583,1328,859,641,0,167,0,1020,927,756,1409,9171,707,1592,718,1035,390,1222,487,541,908,591,732,1846,1265,3057,1465,1985,0,13644,520,925,2037,1208,291,562,1434,1407,1572,1354,516,949,386,259,393,48,17426,3564,1453,5967,0,2741,1069,433,857,0,0,1812,1188,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,0,39,296,0,168,211,0,0,0,156,0,0,0,0,234,52,0,45071,0,0,0,0,2651,4278,1412,1203,0,0,2208,0,0,1366,1985,0,753,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,23,0,8738,86,873,2357,882,389,993,554,0,354,4627,0,652,524,843,602,845,0,0,408,550,606,305,127,2866,497,107,157,117,0,0,0,1477,198,291,277,356,2952,231,0,0,0,72,614,312,59,607,358,366,0,0,167,41,40,58,49,55,0,0,0,441,1499,0,95,32,15,0,0,6621,3453,2542,1319,2525,1659,6993,3694,2077,1611,12505,1206,3124,553,251,411,0,189,752,1039,496,817,341,1745,705,166,519,474,860,1645,390,549,256,232,179,4156,1787,447,346,155,209,718,355,196,251,450,679,270,567,3662,1323,658,126,187,149,556,239,1120,9989,1455,1240,683,603,1238,1023,2168,383,1356,892,1080,28,34155,8660,5349,2490,3004,9884,0,0,0,0,0,1487,0,1443,13914,10511,8983,1652,1147,2220,3514,921,845,4677,566,5320,1250,1154,476,628,333,225,1224,999,1659,1597,1011,0,0,0,411,1055,0,0,0,0,0,0,1183,0,1202,9162,356,668,1025,665,0,0,2337,2050,1124,1904,4923,3970,1062,616,585,1249,1562,1328,859,627,0,169,0,893,746,758,1376,9163,724,1578,698,864,353,1228,465,541,911,599,726,1493,1253,2914,1493,1904,0,12816,504,792,1864,1181,309,537,1719,1398,1174,1224,474,758,368,233,294,48,18195,3519,1855,6386,0,2518,792,865,630,0,0,1830,1287,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,0,39,294,0,158,148,0,0,0,158,0,0,0,0,245,56,0,42378,0,0,0,0,2261,4607,1465,1205,0,0,2083,0,0,1061,2815,0,1156,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,20,0,8756,86,1047,2411,856,385,1103,554,0,350,5687,0,466,550,927,677,546,0,0,399,586,742,579,105,3841,690,95,114,80,0,0,0,1545,205,417,222,358,2923,210,0,0,0,77,601,235,59,461,100,362,0,0,157,57,42,54,54,54,0,0,0,434,1511,0,26,34,14,0
